Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora inÃ­cio da aula;Hora fim da aula;Data da aula;CaracterÃ­sticas da sala pedida para a aula;Sala atribuÃ­da Ã  aula
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;50;Ter;09:30:00;11:00:00;04/10/2022;Sala de Aulas normal;Auditório 2
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;50;Ter;09:30:00;11:00:00;27/09/2022;Sala de Aulas normal;Auditório 2
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;50;Ter;09:30:00;11:00:00;20/09/2022;Sala de Aulas normal;Auditório 2
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;50;Ter;09:30:00;11:00:00;13/09/2022;Sala de Aulas normal;Auditório 2
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;28/11/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;21/11/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;14/11/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;07/11/2022;Sala de Aulas normal;
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;31/10/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;24/10/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;17/10/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;10/10/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;03/10/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;26/09/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;19/09/2022;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;L5249TP04;IGE-PL-D2, IGE-PL-D1;29;Seg;21:00:00;22:30:00;12/09/2022;Sala de Aulas normal;C6.02
MMF;Teoria da Medida;M8337TP02;MMFA1;26;Sáb;11:00:00;13:00:00;29/10/2022;Sala Aulas Mestrado;AA3.23
MMF;Teoria da Medida;M8337TP02;MMFA1;26;Sex;19:30:00;21:30:00;04/11/2022;Sala Aulas Mestrado;AA3.23
MMF;Teoria da Medida;M8337TP02;MMFA1;26;Sáb;09:00:00;11:00:00;05/11/2022;Sala Aulas Mestrado;AA3.23
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;15/12/2022;Sala/anfiteatro aulas;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;24/11/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;17/11/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;10/11/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;03/11/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;27/10/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;20/10/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;13/10/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;06/10/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;29/09/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Qui;16:00:00;17:30:00;22/09/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;13/12/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;06/12/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;29/11/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;22/11/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;15/11/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;08/11/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;25/10/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;18/10/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;11/10/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;04/10/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;27/09/2022;Sala de Aulas normal;C4.07
LG, LGIL;Microeconomia;L5004PL15;GA5;56;Ter;16:00:00;17:30:00;20/09/2022;Sala de Aulas normal;C4.07
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;11:00:00;12:30:00;11/10/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;29/11/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;22/11/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;15/11/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;08/11/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;25/10/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;04/10/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;27/09/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;20/09/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;08:00:00;09:30:00;13/09/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;29/11/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;22/11/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;15/11/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;08/11/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;25/10/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;11/10/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;04/10/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;27/09/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;20/09/2022;Sala Aulas Mestrado;AA2.28
TourDC, MGHT;Turismo e Mundos Urbanos;02297TP01;TourDC-B1;26;Ter;09:30:00;11:00:00;13/09/2022;Sala Aulas Mestrado;AA2.28
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;06/12/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;29/11/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;22/11/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;15/11/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;08/11/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;25/10/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;18/10/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;11/10/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;04/10/2022;Anfiteatro aulas;Auditório B1.04
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;27/09/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;20/09/2022;Anfiteatro aulas;C6.10
LFC, LG;Estatística I;L0119T05;FCB2, FCB1;96;Ter;09:30:00;11:00:00;13/09/2022;Anfiteatro aulas;C6.10
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;16:00:00;17:30:00;30/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;14:30:00;16:00:00;30/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;16:00:00;17:30:00;23/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;16:00:00;17:30:00;16/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;16:00:00;17:30:00;09/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;16:00:00;17:30:00;02/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;14:30:00;16:00:00;23/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;14:30:00;16:00:00;16/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;14:30:00;16:00:00;09/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Qua;14:30:00;16:00:00;02/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;16:00:00;17:30:00;28/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;16:00:00;17:30:00;21/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;16:00:00;17:30:00;14/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;16:00:00;17:30:00;07/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;16:00:00;17:30:00;31/10/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;14:30:00;16:00:00;28/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;14:30:00;16:00:00;21/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;14:30:00;16:00:00;14/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;14:30:00;16:00:00;07/11/2022;Sala Aulas Mestrado;AA2.23
MGRHCO;Gestão Estratégica e Internacional de Recursos Humanos;03350TP01;MGRHCOA4, MGRHCOA3;44;Seg;14:30:00;16:00:00;31/10/2022;Sala Aulas Mestrado;AA2.23
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;05/12/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;28/11/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;21/11/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;14/11/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;07/11/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;31/10/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;24/10/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;17/10/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;10/10/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;03/10/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;26/09/2022;Não necessita de sala;
LTDSAU;Fundamentos de Análise de Dados;04148TP01;LTDS-A1;0;Seg;09:30:00;12:30:00;19/09/2022;Não necessita de sala;
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;15/12/2022;Sala Aulas Mestrado;C4.08
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;24/11/2022;Sala Aulas Mestrado;C4.08
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;17/11/2022;Sala Aulas Mestrado;C2.02
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;10/11/2022;Sala Aulas Mestrado;C2.01
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;03/11/2022;Sala Aulas Mestrado;C2.02
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;27/10/2022;Sala Aulas Mestrado;
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;20/10/2022;Sala Aulas Mestrado;C3.02
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;13/10/2022;Sala Aulas Mestrado;C3.02
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;06/10/2022;Sala Aulas Mestrado;C3.02
MMA;Fundamentos de Gestão (6ects);FdGTP01;MMAA1;34;Qui;18:00:00;20:00:00;29/09/2022;Sala Aulas Mestrado;1E07
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Seg;16:00:00;17:30:00;12/12/2022;BYOD (Bring Your Own Device);C6.02
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Seg;16:00:00;17:30:00;05/12/2022;BYOD (Bring Your Own Device);C6.02
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Seg;14:30:00;16:00:00;12/12/2022;BYOD (Bring Your Own Device);C6.02
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Seg;14:30:00;16:00:00;05/12/2022;BYOD (Bring Your Own Device);C6.02
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Qui;14:30:00;16:00:00;15/12/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Qui;13:00:00;14:30:00;15/12/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;13:00:00;14:30:00;13/12/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;13:00:00;14:30:00;06/12/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;13:00:00;14:30:00;29/11/2022;BYOD (Bring Your Own Device);C6.02
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;13:00:00;14:30:00;22/11/2022;BYOD (Bring Your Own Device);C6.02
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;13:00:00;14:30:00;15/11/2022;BYOD (Bring Your Own Device);C6.01
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;13:00:00;14:30:00;08/11/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;14:30:00;16:00:00;13/12/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;14:30:00;16:00:00;06/12/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;14:30:00;16:00:00;29/11/2022;BYOD (Bring Your Own Device);C6.02
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;14:30:00;16:00:00;22/11/2022;BYOD (Bring Your Own Device);C6.02
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;14:30:00;16:00:00;15/11/2022;BYOD (Bring Your Own Device);C6.01
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Ter;14:30:00;16:00:00;08/11/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Sex;13:00:00;14:30:00;25/11/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Sex;13:00:00;14:30:00;18/11/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Sex;13:00:00;14:30:00;11/11/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Sex;14:30:00;16:00:00;25/11/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Sex;14:30:00;16:00:00;18/11/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Introdução A Modelos Dinâmicos;03602TP03;CDB2;26;Sex;14:30:00;16:00:00;11/11/2022;BYOD (Bring Your Own Device);C6.08
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;06/12/2022;Sala de Aulas normal;
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;29/11/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;22/11/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;15/11/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;08/11/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;25/10/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;18/10/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;11/10/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;04/10/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;27/09/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;20/09/2022;Sala de Aulas normal;
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Ter;08:00:00;09:30:00;13/09/2022;Sala de Aulas normal;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;02/12/2022;Sala/anfiteatro aulas;
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;25/11/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;18/11/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;11/11/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;04/11/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;28/10/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;21/10/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;14/10/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;07/10/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;30/09/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;23/09/2022;Sala/anfiteatro aulas;2E04
LG;Gestão Integrada das Operações;02031TP03;GC1;48;Sex;11:00:00;12:30:00;16/09/2022;Sala/anfiteatro aulas;2E04
MG;Planeamento e Inovação em Marketing;01784TP08;MGA4;44;Sex;14:30:00;16:00:00;02/12/2022;Sala Aulas Mestrado;C2.02
MG;Planeamento e Inovação em Marketing;01784TP08;MGA4;44;Sex;14:30:00;16:00:00;25/11/2022;Sala Aulas Mestrado;C2.02
MG;Planeamento e Inovação em Marketing;01784TP08;MGA4;44;Sex;14:30:00;16:00:00;18/11/2022;Sala Aulas Mestrado;C2.02
MG;Planeamento e Inovação em Marketing;01784TP08;MGA4;44;Sex;14:30:00;16:00:00;11/11/2022;Sala Aulas Mestrado;C2.02
MG;Planeamento e Inovação em Marketing;01784TP08;MGA4;44;Sex;14:30:00;16:00:00;04/11/2022;Sala Aulas Mestrado;C2.02
MG;Planeamento e Inovação em Marketing;01784TP08;MGA4;44;Qua;14:30:00;16:00:00;30/11/2022;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MG;Planeamento e Inovação em Marketing;01784TP08;MGA4;44;Qua;14:30:00;16:00:00;23/11/2022;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MG;Planeamento e Inovação em Marketing;01784TP08;MGA4;44;Qua;14:30:00;16:00:00;16/11/2022;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
